emp_no,first_name,last_name,title,from_date,to_date
231994,Hideyuki,Hagimont,Senior Engineer,1993-01-07,9999-01-01
231996,Aleksander,Peng,Senior Engineer,1993-02-20,9999-01-01
232010,Neelam,Farris,Senior Engineer,2002-01-10,9999-01-01
232031,Zvonko,Alpay,Senior Engineer,1995-02-21,9999-01-01
232038,Ennio,Bach,Senior Engineer,1991-12-02,9999-01-01
232058,Shigeichiro,Pehl,Senior Engineer,1996-05-10,9999-01-01
232062,Sham,Salinas,Staff,1997-03-17,9999-01-01
232064,Kwok,Collette,Engineer,1996-08-07,9999-01-01
232082,Kiyokazu,Copas,Engineer,1995-05-04,9999-01-01
232107,Boutros,Baby,Senior Engineer,2001-04-05,9999-01-01
232127,Jamaludin,Hanabata,Engineer,1997-02-04,9999-01-01
232180,Mabry,Lorys,Senior Engineer,1999-10-29,9999-01-01
232203,Shaowei,Pollock,Technique Leader,1985-04-28,9999-01-01
232204,Mamdouh,Zastre,Staff,1997-11-04,9999-01-01
232220,Zengping,Hettesheimer,Senior Engineer,1995-11-19,9999-01-01
232230,Gay,Steinauer,Senior Staff,2000-03-16,9999-01-01
232255,Mariangiola,Callaway,Senior Staff,1997-06-12,9999-01-01
232278,Xiping,Tempesti,Senior Staff,1998-01-16,9999-01-01
232289,Fun,Farrag,Senior Engineer,2002-01-27,9999-01-01
232291,Gila,Desikan,Technique Leader,1998-05-16,9999-01-01
232294,Arie,Klerer,Senior Engineer,1992-05-24,9999-01-01
232298,Bader,Tempesti,Technique Leader,1988-03-02,9999-01-01
232333,Irene,Isaak,Engineer,1998-01-14,9999-01-01
232340,Gaetan,Marciano,Engineer,1997-06-11,9999-01-01
232348,Thanasis,Bernick,Senior Staff,1995-10-06,9999-01-01
232359,Troy,Chepyzhov,Senior Engineer,2000-12-11,9999-01-01
232373,Marsha,Lowrie,Senior Staff,1999-05-29,9999-01-01
232379,Hatsukazu,Fandrianto,Senior Staff,1999-06-12,9999-01-01
232413,Claude,Suri,Senior Engineer,1997-08-02,9999-01-01
232419,Zhonghua,Leslie,Senior Engineer,2001-07-27,9999-01-01
232485,Margo,Denti,Senior Engineer,1997-04-03,9999-01-01
232503,Goa,Camurati,Senior Engineer,1998-11-08,9999-01-01
232510,Xiaobin,Hemaspaandra,Staff,1995-01-19,9999-01-01
232534,Dulce,Dulin,Staff,1998-04-27,9999-01-01
232559,Ramya,Vernadat,Senior Staff,1992-08-11,9999-01-01
232564,Vishu,Trachtenberg,Senior Engineer,1995-10-27,9999-01-01
232590,Eldridge,Prochazka,Senior Staff,1999-08-01,9999-01-01
232594,Wuxu,Bardell,Senior Engineer,1998-12-26,9999-01-01
232599,Haldon,Kropf,Senior Staff,1992-05-10,9999-01-01
232613,Uwe,Butner,Senior Engineer,1999-10-23,9999-01-01
232632,Brewster,Radhakrishnan,Senior Engineer,1985-08-29,9999-01-01
232643,Samphel,Casperson,Assistant Engineer,1997-09-07,9999-01-01
232749,Jolita,Basart,Assistant Engineer,1997-09-19,9999-01-01
232777,Valery,Lanphier,Senior Engineer,1997-01-24,9999-01-01
232791,Khedija,Haraldson,Engineer,1997-10-20,9999-01-01
232813,Chandrasekaran,Breugel,Senior Engineer,1992-11-29,9999-01-01
232818,Sreenivas,Peck,Engineer,1994-09-15,9999-01-01
232824,Yishai,Rebaine,Engineer,1997-05-02,9999-01-01
232834,Chinhyun,Poehlman,Senior Engineer,1994-11-01,9999-01-01
232857,Ebbe,Swiss,Senior Staff,1992-12-03,9999-01-01
232892,Yucai,Matzat,Senior Staff,1997-12-26,9999-01-01
232893,Arif,Leonhardt,Senior Engineer,1995-06-19,9999-01-01
232922,Chinhyun,Shobatake,Staff,1996-10-27,9999-01-01
232924,Hairong,Bierman,Senior Staff,2001-06-01,9999-01-01
232952,Pranjal,Einsfeld,Senior Staff,2002-03-09,9999-01-01
232972,Tianruo,Impagliazzo,Senior Staff,1996-02-02,9999-01-01
232976,Premsyl,Narahara,Senior Engineer,1998-12-18,9999-01-01
232979,Florian,Tagansky,Engineer,1996-01-28,9999-01-01
232985,Vivian,Curless,Senior Engineer,1997-05-04,9999-01-01
233022,Adam,Bisiani,Senior Engineer,1988-05-28,9999-01-01
233032,Qingxiang,Velardi,Senior Engineer,1996-08-28,9999-01-01
233040,Terresa,Weedon,Senior Engineer,1998-01-12,9999-01-01
233060,Indrajit,Serre,Staff,1997-01-29,9999-01-01
233077,JoAnna,Georgatos,Senior Staff,1990-03-31,9999-01-01
233079,Genta,Stranks,Senior Staff,2001-01-11,9999-01-01
233118,Fusako,Otillio,Senior Engineer,1994-01-22,9999-01-01
233212,Kazuhiro,Yurov,Senior Staff,1999-05-16,9999-01-01
233257,Mikhail,Waeselynck,Senior Staff,1985-03-29,9999-01-01
233272,Trygve,Teitelbaum,Senior Engineer,1989-09-25,9999-01-01
233278,Berto,Eiron,Senior Engineer,1996-06-07,9999-01-01
233341,Serge,Lienhardt,Senior Staff,1993-11-13,9999-01-01
233371,Samphel,Schrift,Engineer,1996-08-24,9999-01-01
233385,Georgi,Kulisch,Senior Engineer,2001-05-07,9999-01-01
233399,Jinpo,Plump,Senior Engineer,1998-05-13,9999-01-01
233419,Serif,Hitomi,Staff,1999-02-24,9999-01-01
233421,Djelloul,McAffer,Senior Staff,2002-05-02,9999-01-01
233434,Vivian,Kinley,Senior Engineer,1998-12-08,9999-01-01
233440,Fen,Antonakopoulos,Staff,1996-11-08,9999-01-01
233442,Mohua,Chvatal,Senior Engineer,2001-02-21,9999-01-01
233464,Hsiangchu,Bach,Senior Engineer,1994-07-14,9999-01-01
233473,Ioana,Denna,Senior Staff,1999-11-02,9999-01-01
233494,Basem,Chartres,Senior Engineer,1991-05-27,9999-01-01
233524,Dines,Axelband,Technique Leader,1989-07-22,9999-01-01
233539,Sumant,Rossi,Staff,1998-02-07,9999-01-01
233560,Lene,Hiraishi,Technique Leader,1995-09-03,9999-01-01
233568,Goh,Socorro,Senior Engineer,1998-02-04,9999-01-01
233578,Froduald,Lorys,Assistant Engineer,1999-06-03,9999-01-01
233588,Gill,Genin,Senior Staff,1997-02-12,9999-01-01
233590,Berna,Soloway,Senior Staff,1996-03-18,9999-01-01
233602,Ulf,Aloia,Senior Staff,1991-04-30,9999-01-01
233610,Mabo,Litzler,Senior Staff,1987-08-08,9999-01-01
233613,Nigel,Masand,Staff,1997-04-16,9999-01-01
233647,Salvador,Thummel,Senior Engineer,2001-08-28,9999-01-01
233669,Arunachalam,Guting,Senior Staff,1997-07-30,9999-01-01
233681,Adam,Fontet,Senior Engineer,1993-06-13,9999-01-01
233685,Lena,Rosin,Senior Engineer,1998-06-12,9999-01-01
233701,Shen,Nollmann,Senior Staff,1994-09-28,9999-01-01
233738,Candida,Mayerwieser,Senior Engineer,1991-06-15,9999-01-01
233762,Marlo,Esteva,Engineer,1998-05-16,9999-01-01
233773,Yuuichi,Farrow,Staff,1994-10-29,9999-01-01
233775,Aral,Tsukune,Assistant Engineer,1999-09-13,9999-01-01
233783,Tse,Orlowska,Senior Engineer,1998-08-20,9999-01-01
233819,Tristan,Zhang,Engineer,1995-08-25,9999-01-01
233858,Irena,Nivat,Senior Engineer,1995-07-06,9999-01-01
233902,Ibibia,Tokunaga,Senior Engineer,1998-04-16,9999-01-01
233903,Idoia,Rosch,Engineer,1998-04-27,9999-01-01
233943,Seongbae,Theuretzbacher,Senior Engineer,1999-07-23,9999-01-01
233958,Toney,Magliocco,Senior Engineer,1986-07-31,9999-01-01
233981,Angel,Francisci,Senior Engineer,1991-11-05,9999-01-01
233987,Przemyslawa,Boissier,Engineer,1998-08-26,9999-01-01
233999,Felicidad,Levergood,Engineer,1999-06-06,9999-01-01
234014,Yuqun,Schoegge,Senior Staff,1994-08-03,9999-01-01
234025,Uta,Boyle,Senior Staff,2000-01-18,9999-01-01
234058,Valter,Tiemann,Assistant Engineer,1999-07-31,9999-01-01
234066,Pranay,Haddadi,Staff,1999-04-13,9999-01-01
234084,Rance,Viele,Senior Staff,1998-02-22,9999-01-01
234091,Vugranam,Chleq,Engineer,2001-03-07,9999-01-01
234092,Mabry,Rusmann,Senior Engineer,1990-06-23,9999-01-01
234124,Takahito,Renear,Staff,1999-08-18,9999-01-01
234127,Vitaly,Mahnke,Senior Engineer,2000-08-09,9999-01-01
234131,Arumugam,Ranka,Senior Engineer,1987-03-05,9999-01-01
234140,Erez,Suermann,Senior Staff,2001-04-28,9999-01-01
234151,Wayne,Ozeki,Senior Staff,1989-01-16,9999-01-01
234153,Remzi,Beerel,Senior Engineer,1994-09-22,9999-01-01
234166,Isamu,Birke,Senior Staff,1995-07-03,9999-01-01
234169,Vitaly,Kaiserswerth,Senior Staff,2000-12-23,9999-01-01
234171,Maria,Tsukuda,Senior Engineer,1990-09-29,9999-01-01
234172,Make,Dulli,Senior Engineer,1998-11-21,9999-01-01
234194,Jungsoon,Pettey,Senior Staff,2001-01-23,9999-01-01
234211,Rosalyn,Takkinen,Senior Staff,1996-02-03,9999-01-01
234252,Eirik,Kavraki,Senior Staff,1996-08-29,9999-01-01
234260,Howell,Curless,Technique Leader,1999-03-14,9999-01-01
234261,Cullen,Unno,Senior Staff,1998-08-03,9999-01-01
234292,Khue,Speer,Senior Staff,2000-02-01,9999-01-01
234295,Fai,Bruckman,Senior Staff,1999-01-09,9999-01-01
234311,Fusako,Haddadi,Senior Staff,1992-11-20,9999-01-01
234320,Danae,Bednarek,Staff,1998-03-06,9999-01-01
234329,Kshitij,Bach,Staff,1997-04-06,9999-01-01
234397,Tsz,Oskamp,Senior Staff,2000-06-26,9999-01-01
234438,Sreekrishna,Schnelling,Senior Staff,1985-06-19,9999-01-01
234489,Mohua,Zuberek,Senior Staff,1995-11-13,9999-01-01
234515,Chriss,Eastman,Senior Staff,1995-09-23,9999-01-01
234524,Fai,Yemenis,Senior Staff,1995-07-07,9999-01-01
234552,Saniya,Tokunaga,Senior Staff,1987-07-05,9999-01-01
234560,Oldrich,Georgatos,Staff,1999-06-10,9999-01-01
234562,Howell,Berztiss,Senior Engineer,1994-10-19,9999-01-01
234570,Kasturi,Porenta,Technique Leader,1990-02-01,9999-01-01
234601,Alexius,Lanzelotte,Technique Leader,1985-09-06,9999-01-01
234603,Deniz,Ambroszkiewicz,Engineer,1994-02-21,9999-01-01
234635,Nechama,Pfau,Senior Engineer,1996-05-19,9999-01-01
234657,Yongmin,Jervis,Senior Staff,2000-10-19,9999-01-01
234663,Ravishankar,Kroon,Engineer,1998-02-09,9999-01-01
234668,Basem,Loncour,Senior Engineer,1992-08-19,9999-01-01
234678,Juichirou,Laventhal,Engineer,1997-09-12,9999-01-01
234692,Haldon,Sidhu,Senior Staff,2001-03-04,9999-01-01
234700,Zine,Rodiger,Senior Staff,1995-08-24,9999-01-01
234726,Arnd,Sevcikova,Senior Staff,2002-04-10,9999-01-01
234728,Kolar,Chepyzhov,Senior Staff,1992-01-24,9999-01-01
234729,Collette,Kropatsch,Technique Leader,1991-01-29,9999-01-01
234734,Samphel,Oehlmann,Senior Staff,2002-05-20,9999-01-01
234735,Sreenivas,Stellhorn,Senior Staff,1996-05-26,9999-01-01
234778,Sarita,Kilgore,Staff,1996-12-14,9999-01-01
234796,Zongyan,Ritcey,Senior Engineer,1989-05-29,9999-01-01
234797,Margo,Schoegge,Senior Engineer,1998-07-04,9999-01-01
234800,Becky,Khasidashvili,Senior Staff,1997-05-05,9999-01-01
234804,Uriel,Sidou,Engineer,1998-07-04,9999-01-01
234808,Dayanand,Honglei,Senior Engineer,1998-07-30,9999-01-01
234816,Filipe,Langford,Senior Engineer,2002-07-13,9999-01-01
234848,Xiaobin,Bael,Senior Engineer,1986-11-06,9999-01-01
234853,Insup,Szemeredi,Senior Engineer,1985-03-12,9999-01-01
234854,Marit,Sevcikova,Staff,1998-07-13,9999-01-01
234862,Shahab,Miculan,Senior Engineer,2002-04-24,9999-01-01
234874,Conal,Cronin,Senior Engineer,1991-02-16,9999-01-01
234884,Mahmut,Bail,Technique Leader,1999-10-04,9999-01-01
234888,Moss,Bashian,Staff,1996-04-27,9999-01-01
234903,Shugo,Krone,Engineer,1994-06-07,9999-01-01
234929,Tonia,Chepyzhov,Staff,1996-09-28,9999-01-01
234941,Pohua,Ouhyoung,Engineer,2001-11-29,9999-01-01
234994,Yurij,Baumann,Engineer,1997-08-23,9999-01-01
235005,Sukumar,Molenkamp,Senior Engineer,1998-04-24,9999-01-01
235021,Jaber,Milicic,Senior Engineer,1994-05-16,9999-01-01
235028,Yucai,Juneja,Senior Engineer,1994-05-30,9999-01-01
235046,Constantino,Farrar,Senior Staff,1993-09-12,9999-01-01
235050,Aleksandar,Vesna,Senior Staff,2001-12-24,9999-01-01
235067,Torsten,Delaune,Senior Staff,1997-02-08,9999-01-01
235078,Yoshinari,Ullian,Senior Engineer,1996-11-18,9999-01-01
235098,Christ,Murtha,Senior Staff,1992-05-03,9999-01-01
235102,Kolar,Manders,Staff,1995-10-20,9999-01-01
235110,Boriana,Biran,Senior Staff,1993-08-17,9999-01-01
235138,Kousuke,Denos,Senior Engineer,2000-02-24,9999-01-01
235144,Shunichi,Neiman,Senior Engineer,2000-04-11,9999-01-01
235167,Arif,Salverda,Senior Staff,1994-05-26,9999-01-01
235197,Abdelwaheb,Baig,Senior Staff,1987-05-22,9999-01-01
235215,Toshimori,Fetvedt,Senior Staff,1995-09-14,9999-01-01
235235,Ottavia,Zschoche,Senior Staff,1997-12-24,9999-01-01
235267,Troy,Anido,Senior Engineer,2001-03-02,9999-01-01
235271,Gregory,Azuma,Senior Staff,1991-08-20,9999-01-01
235272,Arco,Vesel,Senior Staff,1997-02-12,9999-01-01
235347,Nishit,Huhdanpaa,Senior Staff,1998-01-29,9999-01-01
235359,Badri,Snyers,Senior Staff,2000-12-24,9999-01-01
235366,Xinyu,Esteva,Technique Leader,1997-02-01,9999-01-01
235367,Lucien,Wrigley,Senior Engineer,2001-06-26,9999-01-01
235375,Duro,Szmurlo,Senior Engineer,1991-03-05,9999-01-01
235378,Charmane,Pews,Engineer,1999-06-03,9999-01-01
235386,Eirik,Egerstedt,Senior Staff,1999-08-05,9999-01-01
235404,Chinho,Stentiford,Senior Engineer,1993-10-19,9999-01-01
235460,Inderjeet,Giarratana,Senior Staff,1998-03-13,9999-01-01
235465,Shih,Wiegley,Staff,1996-12-14,9999-01-01
235471,Lein,Roohalamini,Engineer,1997-08-05,9999-01-01
235475,Kiyotoshi,Eldridge,Senior Engineer,1987-06-27,9999-01-01
235503,Vasiliy,Dengi,Engineer,1997-09-02,9999-01-01
235507,Gilbert,Pramanik,Senior Engineer,1993-10-27,9999-01-01
235515,Sachio,Pettey,Engineer,1998-03-05,9999-01-01
235548,Muneo,Nanard,Senior Staff,1994-03-08,9999-01-01
235550,Serenella,Roccetti,Senior Engineer,2000-12-27,9999-01-01
235562,Doohun,Beerel,Staff,2000-01-24,9999-01-01
235568,Izaskun,Trachtenberg,Senior Engineer,1999-04-22,9999-01-01
235580,Randi,Solovay,Senior Staff,1998-09-08,9999-01-01
235597,Makato,Kobara,Senior Engineer,1996-04-06,9999-01-01
235598,Thanasis,Siochi,Staff,1997-05-06,9999-01-01
235605,Aron,Rajaraman,Senior Engineer,1993-01-09,9999-01-01
235615,Wilmer,Heuser,Senior Staff,1999-11-19,9999-01-01
235648,Shen,Kitsuregawa,Senior Engineer,1998-05-16,9999-01-01
235654,Takanari,Murillo,Senior Engineer,2000-11-09,9999-01-01
235661,Along,Menhardt,Senior Staff,1994-04-10,9999-01-01
235665,Geraldo,Lukaszewicz,Senior Staff,1992-03-28,9999-01-01
235691,Ibibia,Buescher,Senior Engineer,1999-03-06,9999-01-01
235709,Sanjeeva,Cools,Engineer,1998-11-25,9999-01-01
235718,Limsoon,Iwayama,Senior Engineer,1997-04-09,9999-01-01
235732,Vishwani,Janocha,Engineer,1994-10-20,9999-01-01
235738,Katsuo,Erdi,Senior Engineer,1998-05-14,9999-01-01
235751,Yannik,Morris,Senior Engineer,1990-07-14,9999-01-01
235773,Georgi,Schonegge,Senior Engineer,1993-04-18,9999-01-01
235774,Shmuel,Acton,Staff,1998-07-28,9999-01-01
235776,Christoph,Brickell,Senior Staff,1993-07-30,9999-01-01
235777,Domenico,Mullainathan,Senior Staff,1998-10-24,9999-01-01
235795,Xinyu,Streit,Staff,1998-02-12,9999-01-01
235800,Huan,Belinskaya,Engineer,1997-11-23,9999-01-01
235805,Mats,Molenaar,Engineer,1997-11-07,9999-01-01
235834,Kish,Ducloy,Senior Engineer,1995-07-30,9999-01-01
235858,Huan,Falck,Engineer,1996-07-21,9999-01-01
235862,Neven,Openshaw,Senior Engineer,1997-12-28,9999-01-01
235980,Cullen,Serre,Senior Engineer,1993-09-14,9999-01-01
235985,Bodh,Rodiger,Senior Engineer,1990-12-11,9999-01-01
235988,Masadi,Nyanchama,Staff,1998-07-03,9999-01-01
236009,Saeko,Herath,Senior Staff,2002-01-24,9999-01-01
236015,Matt,Kroll,Senior Engineer,1990-05-01,9999-01-01
236027,Rosli,Standera,Senior Engineer,1995-07-05,9999-01-01
236066,Danco,Avouris,Senior Staff,1991-09-20,9999-01-01
236067,Radoslaw,Collette,Senior Engineer,1994-07-25,9999-01-01
236101,Wilmer,Feinberg,Senior Staff,1996-07-25,9999-01-01
236123,Marsal,Thombley,Senior Engineer,1995-05-02,9999-01-01
236125,Abdulah,Jumpertz,Senior Engineer,1991-04-06,9999-01-01
236126,Steve,Thambidurai,Staff,1995-12-05,9999-01-01
236156,Matk,Petereit,Engineer,1999-03-05,9999-01-01
236179,Pintsang,Szilard,Technique Leader,1995-06-19,9999-01-01
236216,Salvador,Uhrik,Staff,1996-12-18,9999-01-01
236236,Pranjal,Melichar,Technique Leader,1986-04-13,9999-01-01
236241,Dulce,Wrigley,Engineer,1998-03-14,9999-01-01
236243,Jinxi,Daescu,Senior Staff,1993-06-16,9999-01-01
236251,Kensei,Baar,Senior Staff,2000-07-12,9999-01-01
236259,Baruch,Mondadori,Senior Staff,1994-05-11,9999-01-01
236282,Przemyslawa,Weedman,Senior Engineer,1998-03-17,9999-01-01
236287,Babette,Butner,Engineer,1998-02-21,9999-01-01
236328,Chinhyun,Nations,Senior Engineer,1996-10-05,9999-01-01
236331,Golgen,Pettit,Staff,1996-01-06,9999-01-01
236353,Subhash,Larfeldt,Staff,1994-08-11,9999-01-01
236362,Baocai,Luan,Engineer,1996-06-02,9999-01-01
236383,Magdalena,Figueira,Technique Leader,1991-10-26,9999-01-01
236396,Zhonghui,Spataro,Senior Staff,1989-06-02,9999-01-01
236405,Nishit,Kilgour,Senior Engineer,1996-06-29,9999-01-01
236406,Adit,Kroha,Senior Engineer,2001-02-18,9999-01-01
236417,Nikolaus,Beilner,Senior Staff,1997-01-26,9999-01-01
236421,Parto,Heusch,Staff,1997-02-17,9999-01-01
236423,Luigi,Alvarado,Senior Engineer,1998-02-03,9999-01-01
236461,Bezalel,Kamble,Senior Engineer,2001-01-19,9999-01-01
236496,Dhritiman,Lyonns,Senior Engineer,1992-09-05,9999-01-01
236536,Mats,Bernini,Senior Staff,1998-02-16,9999-01-01
236561,Peternela,Thambidurai,Senior Staff,1992-05-10,9999-01-01
236574,Jacqueline,Munch,Senior Engineer,1990-05-09,9999-01-01
236601,Pramod,Valiente,Senior Engineer,1991-07-12,9999-01-01
236609,Denny,Luks,Senior Staff,1993-05-21,9999-01-01
236669,Poornachandra,Guerreiro,Staff,1996-05-21,9999-01-01
236688,Xuejun,Ratzlaff,Senior Staff,1997-12-30,9999-01-01
236700,Randy,Engelmann,Senior Staff,1999-06-28,9999-01-01
236719,Conrado,Khamsi,Senior Staff,2000-08-04,9999-01-01
236733,Ziva,Pero,Senior Staff,1994-03-17,9999-01-01
236738,Martien,McDermid,Senior Staff,1993-07-21,9999-01-01
236740,Shahaf,Bergere,Senior Engineer,1996-05-02,9999-01-01
236743,Muneo,Terwilliger,Senior Engineer,1993-12-18,9999-01-01
236752,Matk,Camurati,Senior Staff,1999-11-17,9999-01-01
236765,LiMin,Nanard,Engineer,1998-09-22,9999-01-01
236787,Suebskul,Rathonyi,Senior Staff,1995-04-26,9999-01-01
236788,Arvind,Pollock,Assistant Engineer,1997-09-17,9999-01-01
236802,Yoshimitsu,Aamodt,Engineer,1999-04-26,9999-01-01
236823,Xianlong,Rissland,Senior Staff,2002-04-05,9999-01-01
236848,Vincent,Marwedel,Senior Engineer,2001-06-07,9999-01-01
236858,Haldun,Bharadwaj,Technique Leader,1986-07-12,9999-01-01
236882,Masali,Kornatzky,Senior Engineer,1997-08-31,9999-01-01
236938,Elgin,dAstous,Engineer,1999-07-20,9999-01-01
236961,Yechiam,Peral,Senior Engineer,1997-02-25,9999-01-01
236972,Nishit,Ouhyoung,Senior Staff,1995-03-03,9999-01-01
237030,Rildo,Kampfer,Engineer,1997-11-14,9999-01-01
237047,Akeel,Peres,Senior Staff,1996-02-23,9999-01-01
237057,Hongzue,Tischendorf,Technique Leader,1990-02-08,9999-01-01
237064,Shrikanth,Frezza,Senior Engineer,1996-02-21,9999-01-01
237073,Cheong,Moehrke,Senior Staff,1994-03-28,9999-01-01
237078,Khalid,Braccini,Technique Leader,1992-10-17,9999-01-01
237110,Yishay,Bardell,Staff,1998-06-03,9999-01-01
237113,Chaosheng,Limongiello,Senior Staff,1994-02-15,9999-01-01
237140,Florian,Kusakabe,Senior Engineer,1995-07-27,9999-01-01
237142,Dung,Schiper,Senior Staff,1993-03-11,9999-01-01
237174,Juyoung,Dayang,Senior Staff,1999-01-08,9999-01-01
237179,Leen,Ernst,Staff,1998-08-24,9999-01-01
237193,Premal,Birjandi,Senior Engineer,2001-07-08,9999-01-01
237216,Premsyl,Feldhoffer,Staff,1997-07-23,9999-01-01
237240,Jianhua,Trumbly,Engineer,1995-12-29,9999-01-01
237262,Jagoda,Otillio,Senior Engineer,2001-10-15,9999-01-01
237276,Mayuko,Pluym,Engineer,1998-06-06,9999-01-01
237306,Masoud,Passafiume,Staff,1995-05-22,9999-01-01
237310,Beshir,Polajnar,Senior Staff,1997-07-18,9999-01-01
237319,Kenton,Joslin,Senior Staff,1993-04-22,9999-01-01
237324,Susanna,Lorin,Technique Leader,1999-06-10,9999-01-01
237325,Jayson,Passino,Senior Staff,1999-07-28,9999-01-01
237338,Rildo,Akaboshi,Senior Staff,1993-06-03,9999-01-01
237348,Dhritiman,Imataki,Senior Staff,1988-10-27,9999-01-01
237361,Baocai,Kopetz,Senior Staff,2000-01-03,9999-01-01
237376,Takanari,Diderrich,Senior Engineer,1996-10-14,9999-01-01
237383,Arra,Erez,Senior Staff,1998-09-04,9999-01-01
237414,Ramalingam,Doering,Senior Staff,1990-09-13,9999-01-01
237415,Hinrich,Baaleh,Technique Leader,1996-08-23,9999-01-01
237429,Juichirou,Bonifati,Staff,1994-08-31,9999-01-01
237440,Akhilish,Cromarty,Senior Engineer,1995-08-24,9999-01-01
237463,Becky,Buescher,Engineer,1997-08-29,9999-01-01
237465,True,Schlumberger,Senior Staff,1998-11-01,9999-01-01
237498,Zhonghua,Braunschweig,Senior Staff,1999-08-12,9999-01-01
237515,Mabry,Colorni,Staff,1998-11-07,9999-01-01
237519,Mayuri,Pearson,Senior Engineer,2001-08-10,9999-01-01
237528,Adhemar,Tempesti,Senior Staff,2002-01-21,9999-01-01
237536,Candida,Horswill,Technique Leader,1991-10-06,9999-01-01
237558,Nikolaos,Riefers,Senior Staff,1988-12-04,9999-01-01
237564,Souichi,Nannarelli,Engineer,1996-03-13,9999-01-01
237571,Ronghao,Schaad,Senior Staff,2001-06-14,9999-01-01
237572,Jiong,Codenie,Senior Engineer,1994-10-13,9999-01-01
237576,Alper,Andreotta,Senior Staff,1993-06-05,9999-01-01
237598,Tse,Ghelli,Staff,1996-12-21,9999-01-01
237637,Anneke,Erol,Senior Staff,2000-03-10,9999-01-01
237638,JoAnne,Kaminger,Senior Engineer,1992-07-02,9999-01-01
237671,Reinhard,Cangellaris,Senior Engineer,1995-08-10,9999-01-01
237740,Fan,Birrer,Engineer,1995-04-29,9999-01-01
237763,Susumu,Jakobus,Engineer,1994-01-22,9999-01-01
237773,Eberhardt,Iwayama,Senior Engineer,1991-06-04,9999-01-01
237787,Bernardo,Isaac,Senior Staff,1985-10-10,9999-01-01
237794,Fei,Morrin,Senior Staff,1991-09-02,9999-01-01
237831,Pramod,Oaver,Senior Engineer,1999-09-19,9999-01-01
237867,Maik,Rindone,Staff,1996-08-09,9999-01-01
237880,Yonghong,Feldhoffer,Senior Engineer,1997-02-04,9999-01-01
237889,Youngkon,Leijenhorst,Senior Staff,2002-05-15,9999-01-01
237910,Ipke,Feldhoffer,Senior Engineer,1997-02-11,9999-01-01
237926,Gaetan,Rijckaert,Technique Leader,1992-02-08,9999-01-01
237971,Seongbin,Steenbeek,Senior Engineer,2001-10-09,9999-01-01
238009,Nishit,Botman,Staff,1996-06-20,9999-01-01
238014,Arfst,Gewali,Staff,1998-01-11,9999-01-01
238019,Nakhoon,Merey,Engineer,1996-09-23,9999-01-01
238072,Oksana,Karnin,Senior Engineer,1991-03-06,9999-01-01
238077,Randy,Kilgore,Senior Engineer,1989-12-04,9999-01-01
238084,Heon,Speckmann,Senior Engineer,1999-06-22,9999-01-01
238086,Nigel,Piveteau,Senior Staff,2000-09-17,9999-01-01
238100,Koldo,Burnard,Senior Engineer,2000-01-03,9999-01-01
238105,Mikhail,Socorro,Engineer,1997-09-02,9999-01-01
238200,Alair,Molenkamp,Senior Engineer,1994-02-23,9999-01-01
238240,Jianhua,Nilsson,Senior Engineer,1998-08-21,9999-01-01
238272,Nigel,Swick,Senior Staff,2001-04-10,9999-01-01
238293,Elgin,Molenaar,Senior Engineer,2002-02-13,9999-01-01
238302,Yishay,Kushnir,Senior Staff,1993-09-21,9999-01-01
238372,Yuriy,Harbusch,Assistant Engineer,1995-08-02,9999-01-01
238392,Shietung,Hiroyama,Senior Staff,2001-01-11,9999-01-01
238398,Shigehiro,Wendorf,Senior Staff,1996-05-25,9999-01-01
238403,Apostol,Bashian,Senior Engineer,1996-08-22,9999-01-01
238412,Chriss,Rehfuss,Engineer,1998-03-21,9999-01-01
238457,Salvador,Gide,Senior Engineer,1996-05-10,9999-01-01
238471,Seshu,Viele,Senior Engineer,1990-05-15,9999-01-01
